Datum,Niederschlag_mm,Station,Zaehldaten,geometry,lon,lat,baseline_count,normalized_count
2024-07-12,1.25,Promenade (in Höhe Hals),13259.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.3872393648170642
2024-07-12,1.25,"Kanalpromenade, Abschnitt 1",198.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.14711594289947344
2024-07-12,1.25,Lütkenbecker Weg,2370.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,0.7619898973754734
2024-07-12,1.25,Goldstraße,1020.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,0.7180624997275609
2024-07-12,1.25,Bohlweg,3582.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,0.8234122461987361
2024-07-12,1.25,Kinderhauser Straße,850.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,0.8199132705162187
2024-07-12,1.25,Gasselstiege,2344.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,0.8351805849418802
2024-07-12,1.25,Schmeddingstraße,1942.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,0.7478578992971984
2024-07-12,1.25,"Kanalpromenade, Abschnitt 6",274.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.39296288312385347
2024-07-12,1.25,Bismarckallee,4868.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,0.893596183891473
2024-07-12,1.25,Coesfelder Kreuz,2593.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.47166291344335437
2024-07-13,0.0,Wolbecker Straße,7536.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,0.8353226314250105
2024-07-13,0.0,Promenade (nördlich Salzstraße),10597.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,0.7174423111136756
2024-07-13,0.0,Hafenstraße,5851.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,0.8588468498737554
2024-07-13,0.0,Gartenstraße,1991.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,0.7338059388375321
2024-07-13,0.0,Hammer Straße,11990.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,0.8405899969540827
2024-07-13,0.0,Hüfferstraße,4631.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,0.8314127523286433
2024-07-13,0.0,Warendorfer Straße,4309.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,0.7347992843661756
2024-07-13,0.0,Neutor,8626.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,0.771985673687827
2024-07-13,0.0,"Kanalpromenade, Abschnitt 5",858.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.6915598835392233
2024-07-13,0.0,Promenade (in Höhe Hals),9343.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,0.9775229946063677
2024-07-13,0.0,"Kanalpromenade, Abschnitt 1",996.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.7400377733731088
2024-07-13,0.0,Lütkenbecker Weg,2100.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,0.675180921725103
2024-07-13,0.0,Goldstraße,1087.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,0.7652293501998615
2024-07-13,0.0,Bohlweg,3167.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,0.7280141216391394
2024-07-13,0.0,Kinderhauser Straße,597.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,0.5758684970566853
2024-07-13,0.0,Gasselstiege,1945.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,0.6930146065324048
2024-07-13,0.0,Schmeddingstraße,1572.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,0.6053720997400597
2024-07-13,0.0,"Kanalpromenade, Abschnitt 6",598.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,0.8576343215622787
2024-07-13,0.0,Bismarckallee,3678.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,0.6751534027018976
2024-07-13,0.0,Coesfelder Kreuz,1772.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.32232421234925723
2024-07-14,0.0,Wolbecker Straße,6008.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,0.6659525437369245
2024-07-14,0.0,Promenade (nördlich Salzstraße),10516.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,0.7119584168794387
2024-07-14,0.0,Hafenstraße,5142.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,0.7547753378996497
2024-07-14,0.0,Gartenstraße,1544.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,0.569058950057835
2024-07-14,0.0,Hammer Straße,8328.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,0.5838560045565973
2024-07-14,0.0,Hüfferstraße,3574.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,0.641647414558966
2024-07-14,0.0,Warendorfer Straße,3217.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,0.5485841953599413
2024-07-14,0.0,Neutor,7679.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,0.6872337106710902
2024-07-14,0.0,"Kanalpromenade, Abschnitt 5",2119.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,1.7079433487408089
2024-07-14,0.0,Promenade (in Höhe Hals),8254.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,0.8635850152500224
2024-07-14,0.0,"Kanalpromenade, Abschnitt 1",2303.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,1.7111515984721584
2024-07-14,0.0,Lütkenbecker Weg,2331.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,0.7494508231148643
2024-07-14,0.0,Goldstraße,829.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,0.5836017767393608
2024-07-14,0.0,Bohlweg,2857.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,0.6567528719681153
2024-07-14,0.0,Kinderhauser Straße,644.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,0.6212048778969939
2024-07-14,0.0,Gasselstiege,2340.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,0.8337553621006824
2024-07-14,0.0,Schmeddingstraße,1685.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,0.648888033118321
2024-07-14,0.0,"Kanalpromenade, Abschnitt 6",2345.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,3.363131244253417
2024-07-14,0.0,Bismarckallee,3780.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,0.693877069661004
2024-07-14,0.0,Coesfelder Kreuz,1728.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.31432067660243596
2024-07-15,0.8800000000000001,Wolbecker Straße,10777.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.194569001972842
2024-07-15,0.8800000000000001,Promenade (nördlich Salzstraße),17602.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.1916976087782314
2024-07-15,0.8800000000000001,Hafenstraße,8091.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.1876482417242447
2024-07-15,0.8800000000000001,Gartenstraße,3132.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.1543346059463337
2024-07-15,0.8800000000000001,Hammer Straße,16550.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.1602806046363694
2024-07-15,0.8800000000000001,Hüfferstraße,8174.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.4674946744837682
2024-07-15,0.8800000000000001,Warendorfer Straße,6254.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.066473595828745
2024-07-15,0.8800000000000001,Neutor,14166.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.2677891320961927
2024-07-15,0.8800000000000001,"Kanalpromenade, Abschnitt 5",1947.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,1.5693089664928528
2024-07-15,0.8800000000000001,Promenade (in Höhe Hals),13213.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.3824265576082562
2024-07-15,0.8800000000000001,"Kanalpromenade, Abschnitt 1",2093.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,1.5551195378212017
2024-07-15,0.8800000000000001,Lütkenbecker Weg,3891.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.2510137935392265
2024-07-15,0.8800000000000001,Goldstraße,1537.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.0820216294914324
2024-07-15,0.8800000000000001,Bohlweg,4906.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.1277667447936903
2024-07-15,0.8800000000000001,Kinderhauser Straße,1313.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.2665248519856411
2024-07-15,0.8800000000000001,Gasselstiege,3768.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.3425599164082784
2024-07-15,0.8800000000000001,Schmeddingstraße,2848.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.0967555598344083
2024-07-15,0.8800000000000001,"Kanalpromenade, Abschnitt 6",1558.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,2.2344385836020573
2024-07-15,0.8800000000000001,Bismarckallee,7278.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.335988707140949
2024-07-15,0.8800000000000001,Coesfelder Kreuz,3602.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.6551985400011425
2024-07-16,0.12,Wolbecker Straße,10087.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.118086436197463
2024-07-16,0.12,Promenade (nördlich Salzstraße),16609.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.124469127610365
2024-07-16,0.12,Hafenstraße,7754.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.1381812466110237
2024-07-16,0.12,Gartenstraße,2848.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.0496631410393227
2024-07-16,0.12,Hammer Straße,16180.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.1343407965568857
2024-07-16,0.12,Hüfferstraße,7887.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.4159689867449816
2024-07-16,0.12,Warendorfer Straße,6180.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.0538546245957219
2024-07-16,0.12,Neutor,13857.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.240135112484607
2024-07-16,0.12,"Kanalpromenade, Abschnitt 5",1397.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,1.1260013488395044
2024-07-16,0.12,Promenade (in Höhe Hals),12400.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.2973654215047588
2024-07-16,0.12,"Kanalpromenade, Abschnitt 1",1571.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,1.1672684156316808
2024-07-16,0.12,Lütkenbecker Weg,3447.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.108261255803062
2024-07-16,0.12,Goldstraße,1371.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,0.9651604775749862
2024-07-16,0.12,Bohlweg,4535.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.0424831201874003
2024-07-16,0.12,Kinderhauser Straße,1170.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.1285865017693832
2024-07-16,0.12,Gasselstiege,3436.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.2242664205888654
2024-07-16,0.12,Schmeddingstraße,2708.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.0428420140560315
2024-07-16,0.12,"Kanalpromenade, Abschnitt 6",765.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,1.0971408963129485
2024-07-16,0.12,Bismarckallee,7266.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.3337859227928188
2024-07-16,0.12,Coesfelder Kreuz,3387.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.6160903539655385
2024-07-17,0.0,Wolbecker Straße,10879.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.2058751203918112
2024-07-17,0.0,Promenade (nördlich Salzstraße),17187.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.1636011136275117
2024-07-17,0.0,Hafenstraße,8023.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.1776667709002118
2024-07-17,0.0,Gartenstraße,3141.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.1576516594116968
2024-07-17,0.0,Hammer Straße,17366.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.2174883975900417
2024-07-17,0.0,Hüfferstraße,8546.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.534280583329861
2024-07-17,0.0,Warendorfer Straße,6830.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.1646969394803852
2024-07-17,0.0,Neutor,14207.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.2714584356692509
2024-07-17,0.0,"Kanalpromenade, Abschnitt 5",1689.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,1.3613573931209184
2024-07-17,0.0,Promenade (in Höhe Hals),11055.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.1566431237689603
2024-07-17,0.0,"Kanalpromenade, Abschnitt 1",322.0,POINT (7.66207 51.9798853),7.66207,51.9798853,1345.877245508982,0.23924915966480026
2024-07-17,0.0,Lütkenbecker Weg,3732.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.1998929523228974
2024-07-17,0.0,Goldstraße,1558.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.0968052691917056
2024-07-17,0.0,Bohlweg,4496.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.0335179952287876
2024-07-17,0.0,Kinderhauser Straße,1167.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.1256926902263849
2024-07-17,0.0,Gasselstiege,3703.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.3194000452388148
2024-07-17,0.0,Schmeddingstraße,2915.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.1225570424569173
2024-07-17,0.0,Weißenburgstraße,968.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,0.7652713365661082
2024-07-17,0.0,"Kanalpromenade, Abschnitt 6",1031.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,1.4786304105864705
2024-07-17,0.0,Bismarckallee,7389.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.356364462361153
2024-07-17,0.0,Coesfelder Kreuz,3416.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.6213654116168525
2024-07-17,0.0,Grevener Straße,1396.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.0175481222378149
2024-07-18,0.0,Wolbecker Straße,11302.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.2527622585410654
2024-07-18,0.0,Promenade (nördlich Salzstraße),18064.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.2229761166327675
2024-07-18,0.0,Hafenstraße,8831.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.296270130103424
2024-07-18,0.0,Gartenstraße,3159.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.1642857663424229
2024-07-18,0.0,Hammer Straße,17136.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.2013636520271194
2024-07-18,0.0,Hüfferstraße,8563.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.5373326275513222
2024-07-18,0.0,Warendorfer Straße,6691.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.1409937367588956
2024-07-18,0.0,Neutor,14985.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.3410857083482597
2024-07-18,0.0,"Kanalpromenade, Abschnitt 5",2066.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,1.6652246146760317
2024-07-18,0.0,Promenade (in Höhe Hals),13067.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.3671511260324742
2024-07-18,0.0,Lütkenbecker Weg,3986.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.2815576923791716
2024-07-18,0.0,Goldstraße,1491.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,1.0496384187194052
2024-07-18,0.0,Bohlweg,4994.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.1479957447003037
2024-07-18,0.0,Kinderhauser Straße,1278.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.2327637173173263
2024-07-18,0.0,Gasselstiege,3818.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.3603752019232502
2024-07-18,0.0,Schmeddingstraße,2912.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.1214017521902377
2024-07-18,0.0,Weißenburgstraße,1302.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,1.0293215704639183
2024-07-18,0.0,"Kanalpromenade, Abschnitt 6",1435.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,2.0580355375282107
2024-07-18,0.0,Bismarckallee,7444.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.3664605572900832
2024-07-18,0.0,Coesfelder Kreuz,3581.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.6513786706674324
2024-07-18,0.0,Grevener Straße,1733.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.2631883208009551
2024-07-19,0.0,Wolbecker Straße,10231.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.13404801514189
2024-07-19,0.0,Promenade (nördlich Salzstraße),15989.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.0824936408791694
2024-07-19,0.0,Hafenstraße,7922.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,1.1628413509998103
2024-07-19,0.0,Gartenstraße,2823.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,1.0404491036355366
2024-07-19,0.0,Hammer Straße,15570.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,1.0915751670204394
2024-07-19,0.0,Hüfferstraße,7362.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,1.321714679905738
2024-07-19,0.0,Warendorfer Straße,5925.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,1.010370331833277
2024-07-19,0.0,Neutor,12983.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,1.1619162997320958
2024-07-19,0.0,"Kanalpromenade, Abschnitt 5",1966.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,1.5846232296481502
2024-07-19,0.0,Promenade (in Höhe Hals),11532.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,1.2065498419994256
2024-07-19,0.0,Lütkenbecker Weg,3648.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,1.1728857154538932
2024-07-19,0.0,Goldstraße,1229.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,0.8651949138874239
2024-07-19,0.0,Bohlweg,4753.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,1.092595869956056
2024-07-19,0.0,Kinderhauser Straße,1092.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,1.0533474016514244
2024-07-19,0.0,Gasselstiege,3555.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,1.2666668001144983
2024-07-19,0.0,Schmeddingstraße,2600.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,1.0012515644555695
2024-07-19,0.0,Weißenburgstraße,1144.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,0.9044115795781279
2024-07-19,0.0,"Kanalpromenade, Abschnitt 6",1527.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,2.1899792793070225
2024-07-19,0.0,Bismarckallee,6443.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,1.182711629583558
2024-07-19,0.0,Coesfelder Kreuz,3082.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.5606112993568909
2024-07-19,0.0,Grevener Straße,1825.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.330247366106026
2024-07-20,0.0,Wolbecker Straße,9408.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.0428231577025608
2024-07-20,0.0,Promenade (nördlich Salzstraße),13378.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,0.9057226798224736
2024-07-20,0.0,Hafenstraße,6774.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,0.9943306376764346
2024-07-20,0.0,Gartenstraße,2178.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,0.8027269386178528
2024-07-20,0.0,Hammer Straße,12502.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,0.876485082728936
2024-07-20,0.0,Hüfferstraße,5097.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,0.9150746703992864
2024-07-20,0.0,Warendorfer Straße,5273.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,0.8991869636720455
2024-07-20,0.0,Neutor,9908.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,0.8867185317527232
2024-07-20,0.0,"Kanalpromenade, Abschnitt 5",2319.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,1.8691461187965719
2024-07-20,0.0,Promenade (in Höhe Hals),8576.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,0.8972746657116782
2024-07-20,0.0,Lütkenbecker Weg,2955.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,0.9500760112846093
2024-07-20,0.0,Goldstraße,1195.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,0.8412594972298385
2024-07-20,0.0,Bohlweg,3914.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,0.8997307458464134
2024-07-20,0.0,Kinderhauser Straße,881.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,0.849815989793869
2024-07-20,0.0,Gasselstiege,2780.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,0.9905298746324347
2024-07-20,0.0,Schmeddingstraße,1944.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,0.7486280928083181
2024-07-20,0.0,Weißenburgstraße,909.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,0.7186277323745789
2024-07-20,0.0,"Kanalpromenade, Abschnitt 6",2101.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,3.013193494318307
2024-07-20,0.0,Bismarckallee,4697.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,0.862206506930618
2024-07-20,0.0,Coesfelder Kreuz,1989.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.3617961954642622
2024-07-20,0.0,Grevener Straße,1803.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,1.3142115074461178
2024-07-21,0.94,Wolbecker Straße,4421.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,0.49004264245355245
2024-07-21,0.94,Promenade (nördlich Salzstraße),7370.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,0.4989666729175983
2024-07-21,0.94,Hafenstraße,4215.0,POINT (7.62974 51.95426),7.62974,51.95426,6812.623229461757,0.6187044047543803
2024-07-21,0.94,Gartenstraße,1145.0,POINT (7.635686416805148 51.97154102512242),7.635686416805148,51.97154102512242,2713.2514124293784,0.42200291309340743
2024-07-21,0.94,Hammer Straße,5830.0,POINT (7.62631 51.95462),7.62631,51.95462,14263.790960451977,0.40872724622537965
2024-07-21,0.94,Hüfferstraße,2626.0,POINT (7.61094 51.9617),7.61094,51.9617,5570.037249283668,0.4714510662092458
2024-07-21,0.94,Warendorfer Straße,2264.0,POINT (7.63768 51.96185),7.63768,51.96185,5864.186440677966,0.38607230907519646
2024-07-21,0.94,Neutor,5880.0,POINT (7.615511 51.966988),7.615511,51.966988,11173.782485875707,0.5262318295020199
2024-07-21,0.94,"Kanalpromenade, Abschnitt 5",1148.0,POINT (7.64893 51.91717),7.64893,51.91717,1240.6734693877552,0.9253039001200796
2024-07-21,0.94,Promenade (in Höhe Hals),5455.0,POINT (7.6239339 51.9568468),7.6239339,51.9568468,9557.831428571428,0.570736159218424
2024-07-21,0.94,Lütkenbecker Weg,1523.0,POINT (7.651947 51.949545),7.651947,51.949545,3110.277456647399,0.48966692561301517
2024-07-21,0.94,Goldstraße,621.0,POINT (7.636264 51.967438),7.636264,51.967438,1420.4891640866872,0.43717334542236796
2024-07-21,0.94,Bohlweg,2245.0,POINT (7.638286 51.966436),7.638286,51.966436,4350.190340909091,0.5160693726175775
2024-07-21,0.94,Kinderhauser Straße,592.0,POINT (7.613773 51.978652),7.613773,51.978652,1036.6950146627566,0.5710454778183546
2024-07-21,0.94,Gasselstiege,1650.0,POINT (7.606586 51.979387),7.606586,51.979387,2806.578651685393,0.5879044219940709
2024-07-21,0.94,Schmeddingstraße,1182.0,POINT (7.59211 51.956734),7.59211,51.956734,2596.75,0.4551843650717243
2024-07-21,0.94,Weißenburgstraße,546.0,POINT (7.619567 51.942891),7.619567,51.942891,1264.9108280254777,0.43165098116228834
2024-07-21,0.94,"Kanalpromenade, Abschnitt 6",1228.0,POINT (7.650465 51.887739),7.650465,51.887739,697.2668711656441,1.7611621185258832
2024-07-21,0.94,Bismarckallee,2565.0,POINT (7.6179789 51.9562088),7.6179789,51.9562088,5447.650837988826,0.47084515441282415
2024-07-21,0.94,Coesfelder Kreuz,1182.0,POINT (7.5995429 51.9649268),7.5995429,51.9649268,5497.570247933884,0.21500407392597182
2024-07-21,0.94,Grevener Straße,439.0,POINT (7.612012 51.979612),7.612012,51.979612,1371.9252873563219,0.31998827053180573
2024-07-22,0.0,Wolbecker Straße,9765.0,POINT (7.636356 51.95921),7.636356,51.95921,9021.66386554622,1.0823945721689527
2024-07-22,0.0,Promenade (nördlich Salzstraße),15840.0,POINT (7.634015197473532 51.960595599885565),7.634015197473532,51.960595599885565,14770.525568181818,1.0724059835840918
